monthly_income,requested_amount,term_in_months,loan_status,age,monthly_debt,Approval_Probability,AI_Score,Risk_Level
3750.0,17500,10,1,48,900.0,0.99,844,LOW
3166.666666666667,9800,8,1,40,1203.3333333333335,0.97,833,LOW
1250.0,4900,6,1,24,362.5,0.87,778,LOW
1000.0,2400,12,1,52,170.0,0.99,844,LOW
1416.6666666666665,4900,18,1,26,184.16666666666663,0.99,844,LOW
4333.333333333333,14100,16,1,54,1039.9999999999998,1.0,850,LOW
1333.3333333333335,5100,12,1,60,213.33333333333337,1.0,850,LOW
5500.0,16000,16,1,26,1265.0,1.0,850,LOW
7833.333333333334,26600,20,1,34,1096.666666666667,1.0,850,LOW
250.0,500,2,0,44,137.50000000000003,0.1,355,HIGH
3833.333333333333,11500,16,1,39,1456.6666666666665,0.89,789,LOW
5083.333333333333,21300,2,1,26,1118.3333333333333,1.0,850,LOW
1250.0,4100,12,0,22,750.0,0.04,322,HIGH
333.33333333333337,900,2,1,26,66.66666666666669,0.88,784,LOW
7250.0,33600,14,1,22,2610.0,0.92,806,LOW
5833.333333333334,21600,12,0,57,3441.666666666667,0.0,300,HIGH
3916.666666666667,13100,14,0,60,1762.5,0.02,311,HIGH
6333.333333333334,23800,16,1,41,1140.0,1.0,850,LOW
7666.666666666666,24500,4,0,65,3986.666666666667,0.05,327,HIGH
7833.333333333334,36800,20,1,29,1331.666666666667,0.98,839,LOW
4000.0,15100,6,1,36,1400.0,0.96,828,LOW
500.0,2400,12,1,36,165.0,0.99,844,LOW
4083.333333333333,14300,14,0,38,2123.3333333333335,0.0,300,HIGH
2750.0,8500,12,1,36,412.5,1.0,850,LOW
7583.333333333334,18800,20,1,56,1137.5,0.98,839,LOW
5083.333333333333,23500,16,0,50,2134.9999999999995,0.21,415,HIGH
7000.0,19600,2,1,65,1890.0,0.98,839,LOW
6583.333333333334,31400,8,1,37,724.1666666666667,1.0,850,LOW
5083.333333333333,22300,10,1,55,660.8333333333333,1.0,850,LOW
1666.6666666666665,4200,16,1,23,499.99999999999994,0.94,817,LOW
8250.0,29900,20,0,37,4455.000000000001,0.01,305,HIGH
7916.666666666666,25400,16,1,50,949.9999999999999,1.0,850,LOW
1583.3333333333335,6800,6,1,25,395.83333333333337,0.98,839,LOW
5750.0,21400,10,1,57,920.0,1.0,850,LOW
1250.0,5000,4,0,50,612.5,0.1,355,HIGH
1583.3333333333335,3800,20,0,36,807.5,0.02,311,HIGH
1916.6666666666665,6000,8,1,34,574.9999999999999,0.98,839,LOW
6500.0,17100,14,1,38,1495.0,0.98,839,LOW
333.33333333333337,1000,10,0,23,193.33333333333331,0.48,564,HIGH
7833.333333333334,19200,20,0,50,3916.666666666667,0.02,311,HIGH
7583.333333333334,21700,12,0,58,3564.166666666667,0.02,311,HIGH
7500.0,18800,8,0,63,4200.000000000001,0.02,311,HIGH
5916.666666666666,14300,14,1,59,1774.9999999999998,0.95,822,LOW
666.6666666666667,2500,12,0,59,293.33333333333337,0.51,580,HIGH
3750.0,9600,14,1,65,1425.0,0.82,751,LOW
7083.333333333334,25400,4,1,63,1345.8333333333335,1.0,850,LOW
2083.3333333333335,9800,16,1,22,562.5000000000001,0.98,839,LOW
1250.0,3300,18,1,56,187.5,0.96,828,LOW
5166.666666666667,17300,8,1,51,568.3333333333334,1.0,850,LOW
1083.3333333333333,2900,6,1,51,390.0,0.93,811,LOW
5500.0,25800,10,0,58,2860.0,0.03,316,HIGH
4416.666666666667,13700,6,1,65,1060.0,0.99,844,LOW
1166.6666666666667,3000,6,1,36,175.0,0.98,839,LOW
2416.6666666666665,7800,18,0,32,1450.0,0.0,300,HIGH
5416.666666666666,16500,4,0,21,2708.333333333333,0.01,305,HIGH
6916.666666666666,18900,4,0,62,2835.833333333333,0.09,349,HIGH
7416.666666666666,32200,12,1,21,2373.333333333333,0.99,844,LOW
4416.666666666667,15000,6,0,49,1855.0,0.07,338,HIGH
2333.3333333333335,7300,6,0,55,1330.0,0.06,333,HIGH
6666.666666666666,27800,6,1,26,1466.6666666666665,1.0,850,LOW
3250.0,10500,20,1,63,910.0000000000001,0.97,833,LOW
5166.666666666667,20100,20,1,25,1188.3333333333335,1.0,850,LOW
4916.666666666667,19200,10,1,42,1081.6666666666667,1.0,850,LOW
5000.0,23300,12,1,48,1250.0,1.0,850,LOW
7583.333333333334,29300,2,1,38,1516.666666666667,1.0,850,LOW
2833.333333333333,12300,10,0,55,1671.6666666666665,0.01,305,HIGH
1500.0,4400,8,0,39,870.0,0.01,305,HIGH
250.0,1200,18,1,51,95.0,0.88,784,LOW
7500.0,22800,10,1,46,2100.0000000000005,1.0,850,LOW
5333.333333333334,16900,2,0,26,2933.333333333334,0.03,316,HIGH
4833.333333333333,22200,16,1,23,1885.0,0.92,806,LOW
2166.6666666666665,8600,18,1,50,390.0,1.0,850,LOW
5500.0,17300,14,0,45,3190.0,0.01,305,HIGH
5083.333333333333,21800,4,1,34,1525.0,0.99,844,LOW
3416.666666666667,11100,8,0,38,1845.0000000000002,0.0,300,HIGH
250.0,1000,12,1,37,77.5,0.86,773,LOW
3916.666666666667,10400,6,1,63,470.0,1.0,850,LOW
1250.0,5800,2,0,41,712.5,0.13,371,HIGH
2250.0,8300,8,0,22,900.0,0.07,338,HIGH
5750.0,20900,2,1,56,575.0,1.0,850,LOW
6333.333333333334,28700,6,0,28,3483.333333333334,0.0,300,HIGH
3416.666666666667,10000,6,1,34,1161.666666666667,0.96,828,LOW
3416.666666666667,12200,2,0,62,1435.0,0.09,349,HIGH
1333.3333333333335,3200,16,0,24,666.6666666666667,0.09,349,HIGH
333.33333333333337,1400,2,0,65,150.00000000000003,0.03,316,HIGH
3666.666666666667,17300,20,1,64,990.0000000000001,0.99,844,LOW
3166.666666666667,8000,12,1,39,475.0,1.0,850,LOW
3583.333333333333,17000,8,0,64,2078.333333333333,0.0,300,HIGH
7500.0,33500,2,1,31,2325.0,0.99,844,LOW
7916.666666666666,25500,12,1,24,2454.1666666666665,0.95,822,LOW
5750.0,13900,8,0,31,2932.5,0.01,305,HIGH
3583.333333333333,11100,6,1,41,1397.5,0.77,723,MEDIUM
5500.0,21400,10,1,21,605.0,1.0,850,LOW
4333.333333333333,14300,18,0,48,1906.6666666666665,0.06,333,HIGH
333.33333333333337,1100,6,1,45,40.0,1.0,850,LOW
1083.3333333333333,4100,18,1,62,400.83333333333326,0.65,657,MEDIUM
8083.333333333334,28400,4,1,26,1859.166666666667,0.99,844,LOW
4500.0,10900,14,1,38,1440.0,0.83,756,LOW
1000.0,3300,12,0,33,490.0,0.07,338,HIGH
5833.333333333334,26400,14,1,52,1516.666666666667,0.98,839,LOW
6333.333333333334,26000,6,1,46,1583.3333333333335,1.0,850,LOW
583.3333333333334,1800,14,1,64,215.83333333333337,0.44,542,HIGH
6250.0,25100,18,1,48,1875.0,1.0,850,LOW
1916.6666666666665,6200,8,1,38,651.6666666666667,0.77,723,MEDIUM
4666.666666666667,11500,4,0,22,2286.666666666667,0.02,311,HIGH
4500.0,10900,20,1,45,1260.0000000000002,1.0,850,LOW
1500.0,5500,10,1,65,375.0,0.97,833,LOW
2416.6666666666665,6900,10,1,62,845.8333333333333,0.96,828,LOW
1166.6666666666667,4600,8,0,50,700.0,0.04,322,HIGH
2333.3333333333335,11000,16,1,63,746.6666666666667,0.94,817,LOW
2750.0,13100,12,1,54,770.0000000000001,1.0,850,LOW
5833.333333333334,25300,14,0,65,2566.666666666667,0.05,327,HIGH
3250.0,15100,12,0,49,1755.0,0.01,305,HIGH
4750.0,17200,4,0,36,2042.5,0.03,316,HIGH
3416.666666666667,9200,4,1,41,1230.0,0.94,817,LOW
1833.3333333333335,8700,20,0,41,916.6666666666667,0.02,311,HIGH
1833.3333333333335,7200,10,0,59,1026.666666666667,0.01,305,HIGH
2083.3333333333335,7700,16,0,40,1250.0,0.0,300,HIGH
750.0,2100,6,1,21,195.0,0.94,817,LOW
2416.6666666666665,7400,10,1,60,700.8333333333333,0.96,828,LOW
8166.666666666666,22900,10,1,29,1878.3333333333335,0.97,833,LOW
4333.333333333333,14800,12,0,58,2513.333333333333,0.01,305,HIGH
7166.666666666666,19600,16,0,47,3081.666666666666,0.01,305,HIGH
4000.0,13200,20,0,30,2040.0,0.05,327,HIGH
1666.6666666666665,4700,6,1,55,399.99999999999994,0.98,839,LOW
3000.0,8700,10,0,48,1410.0,0.01,305,HIGH
4416.666666666667,19600,2,1,50,795.0,1.0,850,LOW
333.33333333333337,1300,18,1,27,93.33333333333336,0.97,833,LOW
5416.666666666666,22400,6,0,31,2708.333333333333,0.0,300,HIGH
1916.6666666666665,6000,16,0,46,881.6666666666667,0.0,300,HIGH
833.3333333333333,2800,4,1,47,208.33333333333331,0.97,833,LOW
2666.666666666667,10100,6,1,33,640.0,0.97,833,LOW
2833.333333333333,7200,12,1,29,481.66666666666663,1.0,850,LOW
8000.0,38200,8,1,31,880.0,0.98,839,LOW
4416.666666666667,20300,4,0,61,2075.8333333333335,0.05,327,HIGH
3916.666666666667,17400,10,0,63,2350.0,0.01,305,HIGH
8083.333333333334,37800,12,1,48,889.1666666666667,1.0,850,LOW
7333.333333333334,21600,18,0,40,3446.666666666667,0.01,305,HIGH
4916.666666666667,13400,6,1,44,1376.666666666667,0.99,844,LOW
2000.0,7100,16,1,36,700.0,0.91,800,LOW
6583.333333333334,21500,16,0,24,2962.5,0.03,316,HIGH
1166.6666666666667,2700,2,0,25,700.0,0.05,327,HIGH
2916.666666666667,10000,14,0,32,1662.5,0.01,305,HIGH
2833.333333333333,13500,12,1,63,765.0,0.99,844,LOW
5083.333333333333,23600,2,1,55,1423.3333333333335,0.99,844,LOW
2500.0,7100,4,1,31,500.0,0.99,844,LOW
2833.333333333333,9400,16,0,28,1161.6666666666665,0.31,470,HIGH
333.33333333333337,1200,14,1,47,120.0,0.94,817,LOW
4916.666666666667,11800,12,1,43,1425.8333333333335,0.99,844,LOW
333.33333333333337,800,2,1,39,113.33333333333336,0.86,773,LOW
7500.0,33600,2,1,59,2700.0,0.96,828,LOW
7333.333333333334,23600,8,0,21,3886.666666666667,0.03,316,HIGH
1666.6666666666665,4700,2,1,43,166.66666666666669,0.99,844,LOW
3916.666666666667,14000,12,1,25,470.0,1.0,850,LOW
2250.0,6100,16,0,59,1350.0,0.07,338,HIGH
2166.6666666666665,7900,12,1,54,845.0,0.46,553,HIGH
7500.0,25400,16,1,65,2925.0,0.83,756,LOW
4250.0,19400,8,1,37,977.5,1.0,850,LOW
5500.0,25800,18,0,39,3245.0,0.02,311,HIGH
3666.666666666667,9800,18,1,39,733.3333333333335,1.0,850,LOW
1250.0,4600,6,1,61,225.0,0.97,833,LOW
5166.666666666667,23100,16,1,38,1188.3333333333335,1.0,850,LOW
750.0,2900,6,1,31,120.0,1.0,850,LOW
6416.666666666666,26400,12,0,62,3465.0,0.0,300,HIGH
500.0,2400,6,0,39,235.0,0.48,564,HIGH
3583.333333333333,16500,4,1,25,1361.6666666666665,0.91,800,LOW
6833.333333333334,27800,16,1,21,956.6666666666669,1.0,850,LOW
2916.666666666667,11900,12,0,63,1691.6666666666665,0.0,300,HIGH
8250.0,34100,14,1,40,1980.0,0.99,844,LOW
583.3333333333334,1900,4,1,62,145.83333333333334,0.93,811,LOW
1750.0,7300,16,0,36,892.5,0.04,322,HIGH
2666.666666666667,10500,12,0,58,1280.0,0.15,382,HIGH
2416.6666666666665,7800,8,0,25,1450.0,0.06,333,HIGH
5833.333333333334,18300,6,0,51,2450.0,0.09,349,HIGH
3083.333333333333,13600,16,1,57,431.66666666666674,1.0,850,LOW
3750.0,13100,12,1,43,975.0,1.0,850,LOW
166.66666666666669,800,18,0,36,81.66666666666667,0.14,377,HIGH
4666.666666666667,20500,8,1,30,653.3333333333335,1.0,850,LOW
4500.0,18600,2,1,28,1035.0,0.95,822,LOW
250.0,1000,10,1,48,82.5,0.93,811,LOW
6250.0,29800,18,1,62,687.5,1.0,850,LOW
2083.3333333333335,9600,6,1,33,645.8333333333334,1.0,850,LOW
2583.3333333333335,8100,12,0,29,1136.6666666666667,0.05,327,HIGH
6333.333333333334,19300,20,1,54,1900.0,1.0,850,LOW
416.66666666666663,1700,2,0,26,233.33333333333337,0.08,344,HIGH
2250.0,5900,14,1,62,652.4999999999999,0.9,795,LOW
2916.666666666667,13300,4,1,37,729.1666666666667,1.0,850,LOW
3083.333333333333,11700,4,0,43,1325.833333333333,0.48,564,HIGH
4666.666666666667,20000,10,0,37,2753.333333333333,0.0,300,HIGH
4000.0,16400,14,1,44,760.0,1.0,850,LOW
4333.333333333333,12200,2,0,23,2556.666666666666,0.03,316,HIGH
2416.6666666666665,11500,16,1,24,821.6666666666667,0.95,822,LOW
2250.0,6800,20,0,54,1304.9999999999998,0.03,316,HIGH
4166.666666666667,16200,8,1,60,916.6666666666667,1.0,850,LOW
2250.0,9400,14,1,32,787.5,0.89,789,LOW
2333.3333333333335,10000,12,0,30,1096.6666666666667,0.07,338,HIGH
6083.333333333334,20000,18,0,58,2555.0,0.11,360,HIGH
4916.666666666667,15100,10,1,50,639.1666666666667,1.0,850,LOW
6750.0,21300,2,1,23,1080.0,1.0,850,LOW
1583.3333333333335,7100,6,1,45,506.66666666666674,0.98,839,LOW
1500.0,6800,18,1,41,405.0,0.98,839,LOW
6333.333333333334,17800,14,0,22,3800.0,0.01,305,HIGH
7583.333333333334,30100,14,1,45,1365.0,1.0,850,LOW
4416.666666666667,12300,14,1,45,574.1666666666667,1.0,850,LOW
3083.333333333333,10900,12,1,64,1048.3333333333333,0.98,839,LOW
7916.666666666666,35300,6,0,59,4433.333333333334,0.01,305,HIGH
6916.666666666666,30500,10,1,36,1521.6666666666665,1.0,850,LOW
5333.333333333334,21500,16,1,63,1120.0,0.99,844,LOW
4416.666666666667,17800,16,0,24,1810.8333333333335,0.06,333,HIGH
4666.666666666667,19300,6,0,26,2520.0000000000005,0.0,300,HIGH
750.0,1700,18,1,60,270.0,0.54,597,HIGH
2000.0,7200,20,1,56,640.0,0.98,839,LOW
7916.666666666666,23000,10,1,30,870.8333333333333,1.0,850,LOW
6166.666666666666,14900,20,0,57,2651.666666666666,0.05,327,HIGH
1250.0,3200,10,0,27,512.5,0.08,344,HIGH
7333.333333333334,30200,8,0,33,3080.0,0.05,327,HIGH
4083.333333333333,14300,4,1,57,1102.5,1.0,850,LOW
6750.0,26900,6,1,27,1755.0,0.99,844,LOW
1916.6666666666665,9100,20,1,58,536.6666666666667,0.99,844,LOW
2500.0,6600,16,0,56,1400.0,0.02,311,HIGH
3250.0,9300,8,0,61,1527.5,0.0,300,HIGH
1416.6666666666665,6500,20,1,52,552.5,0.94,817,LOW
1750.0,4900,10,1,38,560.0,0.96,828,LOW
8083.333333333334,25000,4,1,50,1293.3333333333335,1.0,850,LOW
2916.666666666667,11800,4,0,65,1604.166666666667,0.02,311,HIGH
1250.0,5500,4,1,65,300.0,0.95,822,LOW
7333.333333333334,26200,20,1,38,1393.3333333333335,1.0,850,LOW
750.0,3100,10,0,44,390.0,0.11,360,HIGH
2916.666666666667,10800,14,1,47,1137.5000000000002,0.86,773,LOW
4583.333333333333,21200,4,0,60,2154.1666666666665,0.04,322,HIGH
8166.666666666666,23200,10,0,23,3756.666666666667,0.05,327,HIGH
1750.0,5500,20,1,57,402.5,0.98,839,LOW
1500.0,5700,18,1,36,540.0,1.0,850,LOW
4833.333333333333,13000,8,1,35,1305.0,0.98,839,LOW
5583.333333333334,17200,18,1,57,1619.1666666666665,0.99,844,LOW
3583.333333333333,16300,10,0,26,1684.1666666666665,0.05,327,HIGH
1000.0,2800,12,0,31,480.0,0.13,371,HIGH
8083.333333333334,25900,2,0,24,4041.666666666667,0.05,327,HIGH
4500.0,11200,10,1,51,1035.0,0.99,844,LOW
4416.666666666667,14100,14,1,30,971.6666666666667,1.0,850,LOW
6083.333333333334,24200,20,1,51,1095.0,1.0,850,LOW
7916.666666666666,19200,2,1,37,1820.8333333333335,1.0,850,LOW
6000.0,15600,2,1,36,1260.0,1.0,850,LOW
7500.0,32900,6,1,37,1200.0,1.0,850,LOW
5416.666666666666,23300,12,1,62,758.3333333333333,1.0,850,LOW
7916.666666666666,30500,18,1,59,2770.833333333333,0.95,822,LOW
8250.0,33200,4,1,23,825.0,1.0,850,LOW
2416.6666666666665,8700,6,0,31,1256.6666666666667,0.01,305,HIGH
583.3333333333334,1800,20,0,45,280.0,0.32,476,HIGH
3500.0,13400,16,1,25,1120.0,0.97,833,LOW
3500.0,11400,10,1,59,1365.0,0.9,795,LOW
6333.333333333334,26500,6,0,21,2723.333333333334,0.02,311,HIGH
5916.666666666666,18800,12,0,24,3431.666666666666,0.0,300,HIGH
3916.666666666667,16000,14,1,35,1096.666666666667,1.0,850,LOW
8166.666666666666,23200,10,1,42,1715.0,1.0,850,LOW
8166.666666666666,38700,2,1,22,979.9999999999999,1.0,850,LOW
4250.0,13400,16,0,59,1785.0,0.04,322,HIGH
2750.0,7700,12,1,30,907.5,0.86,773,LOW
3750.0,12500,12,1,32,1162.5,1.0,850,LOW
3250.0,12800,18,1,51,682.5,1.0,850,LOW
2666.666666666667,9900,10,1,23,426.66666666666674,0.99,844,LOW
2666.666666666667,10400,10,0,51,1333.3333333333335,0.05,327,HIGH
8000.0,31200,12,0,62,4000.0,0.01,305,HIGH
7250.0,18900,2,1,57,2175.0,0.95,822,LOW
1583.3333333333335,6800,6,1,33,285.0,1.0,850,LOW
2416.6666666666665,10200,10,1,42,773.3333333333333,0.98,839,LOW
5166.666666666667,12900,10,1,55,2015.0,0.71,690,MEDIUM
4916.666666666667,20300,4,1,62,1278.3333333333335,1.0,850,LOW
2666.666666666667,12800,8,1,42,586.6666666666667,1.0,850,LOW
1083.3333333333333,5000,4,0,40,519.9999999999999,0.03,316,HIGH
1083.3333333333333,3200,4,0,45,595.8333333333334,0.03,316,HIGH
7250.0,33200,4,1,32,2030.0000000000002,1.0,850,LOW
5250.0,23800,10,1,57,1050.0,1.0,850,LOW
3583.333333333333,11200,6,0,56,1648.3333333333335,0.07,338,HIGH
5333.333333333334,23500,12,0,38,2560.0,0.09,349,HIGH
6416.666666666666,25800,18,1,40,834.1666666666667,1.0,850,LOW
5750.0,23900,12,1,59,1552.5,0.99,844,LOW
3500.0,14800,20,1,39,770.0,1.0,850,LOW
3250.0,9000,2,1,25,975.0,1.0,850,LOW
1666.6666666666665,4900,14,0,29,716.6666666666665,0.09,349,HIGH
416.66666666666663,1700,2,0,29,220.83333333333331,0.02,311,HIGH
2916.666666666667,8800,12,1,27,1050.0,0.94,817,LOW
2583.3333333333335,10700,16,0,48,1550.0,0.0,300,HIGH
4083.333333333333,19000,4,1,30,1184.1666666666665,1.0,850,LOW
833.3333333333333,3600,4,0,37,358.33333333333326,0.08,344,HIGH
5583.333333333334,21400,8,0,57,2345.0,0.11,360,HIGH
3416.666666666667,9400,6,1,63,1264.1666666666667,0.93,811,LOW
1333.3333333333335,3800,2,1,41,400.0,0.74,707,MEDIUM
2000.0,9200,14,0,65,1020.0,0.04,322,HIGH
1833.3333333333335,6400,4,0,37,1081.6666666666667,0.0,300,HIGH
2666.666666666667,8400,18,1,35,586.6666666666667,1.0,850,LOW
1333.3333333333335,4400,20,0,41,640.0,0.16,388,HIGH
3250.0,14900,6,1,46,1040.0,0.97,833,LOW
1666.6666666666665,6300,4,1,33,350.0,0.99,844,LOW
6333.333333333334,25400,10,1,27,2406.666666666667,0.92,806,LOW
8166.666666666666,21300,2,1,62,2776.666666666667,0.9,795,LOW
6583.333333333334,29900,6,0,43,3028.333333333334,0.03,316,HIGH
1333.3333333333335,4000,10,1,64,186.6666666666667,0.96,828,LOW
5333.333333333334,13900,12,1,54,1386.666666666667,1.0,850,LOW
5333.333333333334,17900,6,0,29,3200.0,0.0,300,HIGH
1333.3333333333335,5500,10,1,22,506.66666666666674,0.89,789,LOW
7666.666666666666,30700,10,1,33,2913.333333333333,0.95,822,LOW
6500.0,24900,6,1,25,1950.0,0.97,833,LOW
3333.333333333333,9400,8,1,22,999.9999999999999,0.98,839,LOW
5083.333333333333,19400,8,0,23,2439.9999999999995,0.06,333,HIGH
5916.666666666666,14500,14,0,36,2899.166666666666,0.02,311,HIGH
2083.3333333333335,9900,6,0,31,1104.1666666666667,0.09,349,HIGH
2666.666666666667,8700,16,0,40,1066.666666666667,0.2,410,HIGH
1416.6666666666665,4300,18,1,29,538.3333333333333,0.91,800,LOW
5250.0,17600,6,0,43,2782.5,0.0,300,HIGH
583.3333333333334,2400,14,1,51,221.66666666666669,0.94,817,LOW
916.6666666666667,2700,18,0,57,467.5,0.01,305,HIGH
7416.666666666666,32000,16,1,59,1557.5,1.0,850,LOW
250.0,700,20,1,48,97.5,0.83,756,LOW
1833.3333333333335,5200,14,1,59,458.33333333333337,0.99,844,LOW
2833.333333333333,13500,10,1,36,1105.0,0.9,795,LOW
6583.333333333334,23500,20,1,32,724.1666666666667,1.0,850,LOW
4833.333333333333,18200,16,1,33,1159.9999999999998,1.0,850,LOW
7833.333333333334,20000,6,0,55,4386.666666666668,0.0,300,HIGH
4000.0,18900,4,1,29,1200.0,1.0,850,LOW
6333.333333333334,26600,4,0,51,2976.666666666667,0.03,316,HIGH
4916.666666666667,17600,16,0,38,2310.8333333333335,0.02,311,HIGH
3583.333333333333,10100,2,1,22,394.16666666666663,0.97,833,LOW
5083.333333333333,17800,6,0,41,2592.5,0.04,322,HIGH
4500.0,19700,20,1,60,1755.0,0.69,679,MEDIUM
4333.333333333333,11200,2,1,34,780.0,1.0,850,LOW
7083.333333333334,31300,12,0,29,3966.6666666666674,0.02,311,HIGH
750.0,1900,20,1,49,285.0,0.75,712,MEDIUM
1166.6666666666667,4100,20,1,29,338.33333333333337,0.92,806,LOW
2000.0,9300,20,0,26,1000.0,0.06,333,HIGH
5250.0,15000,18,1,42,1627.5,1.0,850,LOW
2583.3333333333335,7600,20,0,52,1085.0,0.14,377,HIGH
5750.0,19000,14,1,61,862.5,1.0,850,LOW
2500.0,7400,10,1,45,625.0,0.97,833,LOW
2583.3333333333335,10100,14,1,58,904.1666666666667,0.96,828,LOW
500.0,1200,14,0,65,230.0,0.15,382,HIGH
3916.666666666667,13700,14,0,49,1801.666666666667,0.01,305,HIGH
2083.3333333333335,6900,20,0,57,1187.5,0.03,316,HIGH
8083.333333333334,30400,4,0,48,4688.333333333333,0.04,322,HIGH
6333.333333333334,20000,18,1,39,2406.666666666667,0.88,784,LOW
7000.0,24700,8,0,23,3220.0,0.0,300,HIGH
3166.666666666667,15100,20,1,58,1171.6666666666667,0.95,822,LOW
2583.3333333333335,11400,16,1,21,258.33333333333337,0.99,844,LOW
4750.0,21300,10,0,54,1947.5,0.09,349,HIGH
4583.333333333333,19700,10,0,39,1833.3333333333335,0.45,547,HIGH
166.66666666666669,600,2,0,22,91.66666666666669,0.23,426,HIGH
3083.333333333333,13800,10,0,29,1695.8333333333335,0.03,316,HIGH
1333.3333333333335,4300,20,1,37,373.3333333333334,0.98,839,LOW
3250.0,11000,2,1,30,487.5,1.0,850,LOW
583.3333333333334,1600,18,0,34,332.5,0.04,322,HIGH
4833.333333333333,16700,18,0,30,2851.666666666666,0.0,300,HIGH
3166.666666666667,14000,6,1,54,538.3333333333335,0.99,844,LOW
5333.333333333334,16900,16,0,24,2880.0000000000005,0.02,311,HIGH
4583.333333333333,12100,4,1,34,1787.5,0.55,602,HIGH
5666.666666666666,13700,10,0,65,3116.666666666667,0.0,300,HIGH
5583.333333333334,13400,10,1,64,2177.5000000000005,0.87,778,LOW
4416.666666666667,11500,14,0,27,2385.0000000000005,0.0,300,HIGH
5500.0,23200,16,0,60,2805.0,0.02,311,HIGH
5500.0,13100,20,1,33,2090.0,0.87,778,LOW
6333.333333333334,25200,6,1,57,2090.0000000000005,1.0,850,LOW
2083.3333333333335,6100,20,0,50,1125.0000000000002,0.04,322,HIGH
916.6666666666667,2500,4,0,55,421.66666666666674,0.05,327,HIGH
1916.6666666666665,8200,8,0,41,843.3333333333333,0.01,305,HIGH
2750.0,11700,4,1,26,1017.5,0.92,806,LOW
2166.6666666666665,5900,6,1,26,715.0,0.9,795,LOW
7750.0,36700,20,1,37,1395.0,0.99,844,LOW
4416.666666666667,18500,8,1,24,1457.5,0.89,789,LOW
4500.0,13800,20,1,26,1215.0000000000002,0.97,833,LOW
2916.666666666667,12000,8,1,21,991.6666666666669,0.88,784,LOW
3500.0,10200,14,0,59,1435.0,0.09,349,HIGH
7666.666666666666,34900,4,0,48,3679.9999999999995,0.02,311,HIGH
3583.333333333333,9800,2,0,54,1469.1666666666665,0.07,338,HIGH
6250.0,19900,10,1,48,2000.0,1.0,850,LOW
4500.0,18800,20,0,62,1845.0,0.12,366,HIGH
4583.333333333333,16200,18,0,53,2154.1666666666665,0.04,322,HIGH
1750.0,4500,2,0,26,927.5,0.07,338,HIGH
3083.333333333333,12300,16,1,60,431.66666666666674,1.0,850,LOW
7333.333333333334,32900,18,1,54,953.3333333333335,1.0,850,LOW
4833.333333333333,22800,12,0,47,2803.333333333333,0.03,316,HIGH
6583.333333333334,30600,2,1,25,2370.0,0.97,833,LOW
2583.3333333333335,6300,20,1,47,930.0,0.83,756,LOW
3416.666666666667,14500,12,1,36,1332.5,0.69,679,MEDIUM
8166.666666666666,32700,2,0,62,4410.0,0.01,305,HIGH
2750.0,8400,18,0,25,1457.5,0.0,300,HIGH
1666.6666666666665,6200,14,1,41,533.3333333333333,0.97,833,LOW
500.0,1100,8,1,46,110.0,0.96,828,LOW
3000.0,9500,2,1,46,510.00000000000006,1.0,850,LOW
6250.0,29100,20,0,47,2812.5,0.04,322,HIGH
166.66666666666669,400,18,1,35,63.33333333333334,0.79,734,MEDIUM
8250.0,29100,18,0,54,4207.5,0.0,300,HIGH
5083.333333333333,22500,6,0,23,2897.4999999999995,0.04,322,HIGH
2916.666666666667,10300,10,1,28,466.66666666666674,0.99,844,LOW
6500.0,19000,12,1,49,2405.0,0.92,806,LOW
7250.0,29300,4,1,24,2175.0,1.0,850,LOW
4583.333333333333,12400,14,1,62,1787.5,0.7,685,MEDIUM
1500.0,5100,8,0,64,900.0,0.0,300,HIGH
6666.666666666666,31900,16,1,61,1466.6666666666665,1.0,850,LOW
6250.0,17000,8,0,44,3687.5,0.0,300,HIGH
3083.333333333333,12000,12,1,43,678.3333333333333,1.0,850,LOW
1333.3333333333335,4700,12,1,26,133.33333333333337,0.98,839,LOW
1083.3333333333333,2700,6,0,63,628.3333333333333,0.1,355,HIGH
2000.0,8200,10,0,62,1060.0,0.07,338,HIGH
3416.666666666667,11600,14,1,44,1059.1666666666667,0.99,844,LOW
6083.333333333334,15200,20,1,30,669.1666666666667,1.0,850,LOW
6666.666666666666,24600,12,1,61,1866.666666666667,1.0,850,LOW
6583.333333333334,28000,4,0,63,3686.6666666666674,0.01,305,HIGH
6000.0,18900,16,1,30,2160.0,0.99,844,LOW
5166.666666666667,13200,14,0,21,2170.0,0.06,333,HIGH
4750.0,18100,20,1,56,1425.0,0.98,839,LOW
4833.333333333333,14100,16,0,27,2126.6666666666665,0.08,344,HIGH
750.0,3500,18,1,56,232.5,0.98,839,LOW
1833.3333333333335,7500,10,1,47,458.33333333333337,1.0,850,LOW
1500.0,5300,14,0,23,675.0,0.12,366,HIGH
666.6666666666667,2400,16,0,33,313.3333333333333,0.02,311,HIGH
6333.333333333334,18100,14,1,60,2343.3333333333335,0.97,833,LOW
3416.666666666667,13500,4,0,36,1366.666666666667,0.27,448,HIGH
